usuario execucao,flag,dia semana,data,horario,comando,hostname,usuario remoto,host,porta,sucesso execucao remoto,erro
gabriel,True,Tuesday,03/08/2022,03:32:57,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:32:57,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:32:58,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:32:58,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:32:59,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:32:59,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:00,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:00,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:00,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:01,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:01,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:02,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:02,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:03,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:03,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:04,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:04,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:05,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:05,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:06,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:06,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:06,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:07,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:07,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:08,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:08,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:09,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:09,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:10,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:10,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:11,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:11,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:11,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:11,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:12,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:12,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:37,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:38,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:38,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:39,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:39,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:40,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:40,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:41,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:41,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:42,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:42,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:43,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:43,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:44,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:44,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:45,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:45,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:46,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:46,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:46,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:47,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:47,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:48,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:48,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:49,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:49,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:50,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:50,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:51,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:51,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:52,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:52,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:53,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:53,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:54,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:54,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:55,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:55,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:56,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:56,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:57,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:57,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:58,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:58,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:59,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:33:59,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:33:59,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:00,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:00,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:01,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:01,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:02,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:02,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:03,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:03,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:04,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:04,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:05,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:05,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:05,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:06,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:06,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:07,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:07,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:08,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:08,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:09,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:09,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:10,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:10,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:11,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:11,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:12,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:12,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:13,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:13,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:14,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:14,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:15,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:15,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:15,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:16,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:16,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:17,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:17,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:18,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:18,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:19,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:19,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:20,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:20,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:21,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:21,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:21,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:22,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:22,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:23,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:23,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:24,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:24,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:25,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:25,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:26,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:26,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:27,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:27,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:28,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:28,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:29,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:29,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:30,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:30,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:31,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:31,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:32,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:32,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:33,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:33,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:34,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:34,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:35,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:35,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:36,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:36,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:37,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:37,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:38,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:38,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:38,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:39,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:39,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:40,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:40,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:41,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:41,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:42,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:42,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:43,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:34:43,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:34:44,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:37:59,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:37:59,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:38:16,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:38:17,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:38:23,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:38:23,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:39:51,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:39:52,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:39:53,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:39:53,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:39:54,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:39:55,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:39:55,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:39:56,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:40:07,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:40:07,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:40:08,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:40:09,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:40:09,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:40:10,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:40:10,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:40:11,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:44:30,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:44:31,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:44:31,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:44:32,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:44:36,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:44:36,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:44:37,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:44:37,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:44:38,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:44:38,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:44:39,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:44:39,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:16,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:16,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:17,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:17,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:18,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:18,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:19,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:19,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:20,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:20,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:21,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:21,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:22,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:22,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:23,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:23,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:24,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:24,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:24,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:25,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:25,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:26,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:26,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:27,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:27,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:28,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:28,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:28,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:29,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:29,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:30,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:30,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:31,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:31,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:32,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:32,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:33,ls,Maquina01,gabriel,127.0.0.1,3022,True,
gabriel,True,Tuesday,03/08/2022,03:47:33,ls,Maquina02 Clone,gabriel,127.0.0.1,3023,True,
gabriel,True,Tuesday,03/08/2022,03:47:34,ls,Maquina01,gabriel,127.0.0.1,3022,True,
